Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Kingdom of Powys,705,859,4315.867258870914,POLITY,Kingdom of Powys,,gb_brythonic_k,,(Brythonic Kingdoms),-3.3845,52.4969
(Tang Dynasty),705,749,4028570.284240069,POLITY,Tang dynasty,,cn_tang_dyn_1,Tang Dynasty,,106.0942,33.1767
Kingdom of Italy,705,731,179348.79016464896,POLITY,Kingdom of Italy,,,,(Kingdom of Italy),11.6957,43.8937
(Merovingian Empire),705,709,421016.854066273,POLITY,Francia,,fr_merovingian_emp_3,Pepin of Herstal;(Kingdom of the Franks),,4.266,48.7229
Türgesh,705,740,4032061.456786601,POLITY,Türgesh,,,,,96.3263,45.5557
Kingdom of Gwent,705,740,1420.4880975228455,POLITY,Kingdom of Gwent,,gb_brythonic_k,,(Brythonic Kingdoms),-2.9664,51.7078
Tang Dynasty,705,749,4028570.284240069,POLITY,Tang dynasty,,cn_tang_dyn_1,,(Tang Dynasty),106.0942,33.1767
First Bulgarian Empire,705,805,190199.12855378623,POLITY,First Bulgarian Empire,,bg_bulgaria_early,,,27.3037,44.7363
Umayyad Caliphate,705,709,8709116.873778358,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),38.1738,29.2869
Republic of Venice,705,891,2662.7027913468096,POLITY,Republic of Venice,,,,,12.8847,45.4978
Visigothic Kingdom,705,709,579004.1923547058,POLITY,Visigothic Kingdom,,es_visigothic_k,,(Visigothic Kingdom),-4.1419,40.3238
Kingdom of Mercia,705,740,48328.64313173684,POLITY,Mercia,,gb_anglo_saxon_1,,(Anglo-Saxon England),-1.3227,52.5598
(Anglo-Saxon England),705,709,130528.32432825364,POLITY,History of Anglo-Saxon England,,gb_anglo_saxon_1,Kingdom of East Anglia;Kingdom of Wessex;Kingdom of Mercia;Kingdom of Northumbria;Kingdom of Kent,,-1.3629,52.9975
(Kingdom of the Franks),705,717,421016.854066273,POLITY,Francia,,,Pepin of Herstal,(Merovingian Empire),4.266,48.7229
Kingdom of Northumbria,705,749,44120.37290108142,POLITY,Northumbria,,gb_anglo_saxon_1,,(Anglo-Saxon England),-2.1455,54.5905
(Brythonic Kingdoms),705,709,54563.08649660226,POLITY,Celtic Britons,,gb_brythonic_k,Kingdom of Morgannwg;Brythons;Strathclyde;Kingdom of Brycheiniog;Kingdom of Powys;Dumnonia;Kingdom of Gwent;Kingdom of Gwynedd,,-4.085,52.9571
Byzantine Empire,705,717,842689.0575942692,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.321,39.5449
(Kingdom of Italy),705,731,179348.79016464896,POLITY,Kingdom of Italy,,,Kingdom of Italy,,11.6957,43.8937
(Umayyad Caliphate),705,709,8709116.873778358,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,38.1738,29.2869
Antenor of Provence,705,709,32241.361120002195,LEADER,Antenor of Provence,,,,,5.9074,43.9808
Kingdom of Gwynedd,705,859,6385.132969722901,POLITY,Kingdom of Gwynedd,,gb_brythonic_k,,(Brythonic Kingdoms),-4.051,53.0151
Tibetan Empire,705,717,2728583.821091524,POLITY,Tibetan Empire,,cn_tibet_k,,,90.1216,33.7736
Classic Veracruz Culture,705,1110,18503.86264131689,POLITY,Classic Veracruz culture,,,,,-96.5982,19.3885
Kingdom of Wessex,705,709,21491.906620552483,POLITY,Wessex,,gb_anglo_saxon_1,,(Anglo-Saxon England),-1.4506,51.1511
Odo the Great,705,717,205019.87836297028,LEADER,Odo the Great,,fr_aquitaine_duc_1,,(Aquitaine),0.7548,44.8739
Metrannus of Provence,710,717,32241.361120002195,LEADER,Metrannus of Provence,,,,,5.9074,43.9808
(Merovingian Empire),710,717,421016.854066273,POLITY,Francia,,fr_merovingian_emp_3,Pepin of Herstal;(Kingdom of the Franks),,4.266,48.7229
Cornwall,710,935,4538.456605881191,POLITY,Cornwall,,gb_brythonic_k,,(Brythonic Kingdoms),-4.954,50.386
(Visigothic Kingdom),710,717,578962.5431011411,POLITY,Visigothic Kingdom,,es_visigothic_k,Roderic;Achila II,,-4.1423,40.3242
Pepin of Herstal,710,717,421016.854066273,LEADER,Pepin of Herstal,,fr_merovingian_emp_3,,(Merovingian Empire);(Kingdom of the Franks),4.266,48.7229
Frisia Kingdom,710,717,57195.059808832404,POLITY,Frisia,,,,,9.0251,48.5187
(Umayyad Caliphate),710,717,8712591.929083165,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,38.1569,29.2892
Kingdom of Wessex,710,717,31168.306512580995,POLITY,Wessex,,gb_anglo_saxon_1,,(Anglo-Saxon England),-2.1637,51.0576
Achila II,710,717,290060.47436225374,LEADER,Visigothic Kingdom,,es_visigothic_k,,(Visigothic Kingdom),-3.0401,41.8534
Chenla,710,717,427020.89086690906,POLITY,Chenla,,,,,105.3134,13.053
Roderic,710,717,288902.0687388875,LEADER,Roderic,,es_visigothic_k,,(Visigothic Kingdom),-5.3007,38.7172
Umayyad Caliphate,710,717,8712591.929083165,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),38.1569,29.2892
(Anglo-Saxon England),710,717,140204.7242202821,POLITY,History of Anglo-Saxon England,,gb_anglo_saxon_1,Kingdom of East Anglia;Kingdom of Wessex;Kingdom of Mercia;Kingdom of Northumbria;Kingdom of Kent,,-1.521,52.8557
(Brythonic Kingdoms),710,740,44752.811929210984,POLITY,Celtic Britons,,gb_brythonic_k,Kingdom of Morgannwg;Brythons;Strathclyde;Kingdom of Brycheiniog;Kingdom of Powys;Kingdom of Gwent;Kingdom of Gwynedd;Cornwall,,-4.1448,53.3972
Water Chenla,718,799,243130.17155038638,POLITY,Chenla,,kh_chenla,,,105.2839,11.7527
Visigothic Revolt,718,723,100065.54229202405,EVENT,Visigoths,,,,(Visigothic Kingdom),-4.3728,42.9146
(Kingdom of the Franks),718,723,469503.06129157206,POLITY,Francia,,,Charles Martel,(Carolingian Empire),4.8434,48.631
(Anglo-Saxon England),718,740,140645.43007821112,POLITY,History of Anglo-Saxon England,,gb_anglo_saxon_1,Kingdom of Sussex;Kingdom of East Anglia;Kingdom of Northumbria;Kingdom of Wessex;Kingdom of Mercia;Kingdom of Kent,,-1.5169,52.8496
Umayyad Caliphate,718,723,9838558.993467264,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),37.2509,30.3472
Odo the Great,718,723,205090.6801248236,LEADER,Odo the Great,,fr_aquitaine_duc_1,,(Aquitaine),0.7551,44.8733
Kingdom of Wessex,718,740,26194.48203489845,POLITY,Wessex,,gb_anglo_saxon_1,,(Anglo-Saxon England),-2.4816,51.0693
Kingdom of Sussex,718,762,5414.530335611531,POLITY,Kingdom of Sussex,,gb_anglo_saxon_1,,(Anglo-Saxon England),-0.4586,50.9822
Tibetan Empire,718,731,2728360.717199485,POLITY,Tibetan Empire,,cn_tibet_k,,,90.1232,33.7733
Srivijaya,718,859,537552.6573743625,POLITY,Srivijaya,,,,,102.4311,0.9824
Lavo Kingdom,718,805,126451.44907073535,POLITY,Lavo Kingdom,,th_lavo_k_1,,,100.3885,14.8256
Charles Martel,718,723,469503.06129157206,LEADER,Charles Martel,,,,(Carolingian Empire);(Kingdom of the Franks),4.8434,48.631
Land Chenla,718,799,183796.41954442894,POLITY,Chenla,,kh_chenla,,,105.3539,14.7525
Turk Shahis,718,849,304553.1401768364,POLITY,Kabul Shahi,,,,,67.7986,33.7568
Byzantine Empire,718,723,744013.0033092351,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.248,39.6734
(Umayyad Caliphate),718,723,9838558.993467264,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,37.2509,30.3472
(Carolingian Empire),718,723,469503.06129157206,POLITY,Francia,,,(Kingdom of the Franks);Charles Martel,,4.8434,48.631
(Aquitaine),718,723,205090.6801248236,POLITY,Aquitaine,,fr_aquitaine_duc_1,Odo the Great,,0.7551,44.8733
(Visigothic Kingdom),718,723,100065.54229202405,POLITY,Visigothic Kingdom,,,Visigothic Revolt,,-4.3728,42.9146
Yamato,718,799,230060.7057929005,POLITY,Nara period,,jp_nara,,,135.9426,35.1719
Dabuyid Dynasty,718,749,64405.071275857445,POLITY,Dabuyid dynasty,,,,,51.3395,37.0165
Bavarians,718,723,76382.38645563317,POLITY,Bavarians,,,,,11.7846,47.6946
Metrannus of Provence,718,723,32241.361120002195,LEADER,Metrannus of Provence,,,,,5.9074,43.9808
Duchy of Thuringia,718,723,40556.90545050351,POLITY,Duchy of Thuringia,,,,,10.6201,50.5657
(Aquitaine),724,731,205019.87836297028,POLITY,Aquitaine,,fr_aquitaine_duc_1,Odo the Great,,0.7548,44.8739
(Carolingian Empire),724,731,362909.8241254073,POLITY,Francia,,,Ragenfrid;(Kingdom of the Franks);Charles Martel,,6.2528,48.5953
Kingdom of Asturias,724,749,78284.6850175516,POLITY,Kingdom of Asturias,,es_asturias_k,,,-6.4525,42.7736
Khazaria,724,731,758842.8800313285,POLITY,Khazars,,ru_khazar_emp,,,43.2222,46.5214
Kingdom of Lazica,724,740,18248.814042184564,POLITY,Lazica,,,,,42.1502,42.3018
Kingdom of Alamannia,724,731,57172.16378189305,POLITY,Alamannia,,,,,9.0246,48.518
Bavarians,724,731,76473.47759710715,POLITY,Bavarians,,,,,11.782,47.6938
Saxons,724,771,82385.67313854178,POLITY,Saxons,,,,,9.2993,52.5679
Kingdom of Neustria,724,731,131013.14026391154,POLITY,Neustria,,,,,1.1766,48.5978
Ragenfrid,724,731,32241.361120002195,LEADER,Ragenfrid,,,,(Carolingian Empire);(Kingdom of the Franks),5.9074,43.9808
Maitraka Dynasty,724,731,304738.804001843,POLITY,Maitraka dynasty,,in_maitraka_dyn,,,73.6096,23.5987
Georgia,724,777,7123.756141629253,POLITY,Georgia,,,,,40.5907,43.3998
Umayyad Caliphate,724,731,9846300.64382764,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),37.2122,30.3672
(Kingdom of the Franks),724,731,362909.8241254073,POLITY,Francia,,,Ragenfrid;Charles Martel,(Carolingian Empire),6.2528,48.5953
Principality of Iberia,724,731,34712.08349238726,POLITY,Principality of Iberia,,,,,43.9298,42.1247
(Umayyad Caliphate),724,731,9846300.64382764,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,37.2122,30.3672
Sunda Kingdom,724,731,62498.71327751511,POLITY,Sunda Kingdom,,,,,107.5779,-6.9336
Byzantine Empire,724,731,731977.4308438372,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,27.3642,39.6696
Charles Martel,724,731,330668.46300540486,LEADER,Charles Martel,,,,(Carolingian Empire);(Kingdom of the Franks),6.2836,49.0057
Odo the Great,724,731,205019.87836297028,LEADER,Odo the Great,,fr_aquitaine_duc_1,,(Aquitaine),0.7548,44.8739
Ragenfrid,732,740,32241.361120002195,LEADER,Ragenfrid,,,,(Carolingian Empire);(Kingdom of the Franks),5.9074,43.9808
Umayyad Caliphate,732,740,9878025.707654418,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),37.1231,30.4205
Chalukya Dynasty,732,749,809597.7370336709,POLITY,Chalukya dynasty,,in_badami_chalukya_emp,,,77.1885,18.4242
(Kingdom of the Franks),732,740,733247.4307085212,POLITY,Francia,,,Ragenfrid;Charles Martel,(Carolingian Empire),4.238,47.6961
Breton Kingdoms,732,740,24439.58482786546,POLITY,Bretons,,,,,-3.2313,48.2651
Kannauj-Varman Dynasty,732,740,556125.7901829816,POLITY,Kannauj,,in_kannauj_varman_dyn,,,79.3903,28.2249
Principality of Iberia,732,740,34712.083492387246,POLITY,Principality of Iberia,,,,,43.9298,42.1247
Byzantine Empire,732,740,702109.3807739933,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.1068,39.5045
(Kingdom of Italy),732,740,209477.09586419957,POLITY,Kingdom of Italy,,,Kingdom of Italy,,11.5831,43.8132
Sunda Kingdom,732,740,121224.63641494572,POLITY,Sunda Kingdom,,,,,109.3929,-7.2136
(Umayyad Caliphate),732,740,9878025.707654418,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,37.1231,30.4205
Tibetan Empire,732,749,2727025.3389456617,POLITY,Tibetan Empire,,cn_tibet_k,,,90.1282,33.7746
Charles Martel,732,740,701006.0695885194,LEADER,Charles Martel,,,,(Carolingian Empire);(Kingdom of the Franks),4.1664,47.8554
(Carolingian Empire),732,740,733247.4307085212,POLITY,Francia,,,Ragenfrid;(Kingdom of the Franks);Charles Martel,,4.238,47.6961
Khazaria,732,740,749980.8162536235,POLITY,Khazars,,ru_khazar_emp,,,43.1693,46.5796
Kashmir,732,749,46060.35522195569,POLITY,Kashmir,,,,,77.5167,33.9691
Kingdom of Italy,732,740,209477.09586419957,POLITY,Kingdom of Italy,,,,(Kingdom of Italy),11.5831,43.8132
Bavarians,732,740,76382.38645563317,POLITY,Bavarians,,,,,11.7846,47.6946
Gurjara-Pratihara Dynasty,732,740,303612.4544108775,POLITY,Gurjara-Pratihara dynasty,,in_gurjara_pratihara_dyn,,,74.0935,24.8761
Balhae,741,824,331751.9754068121,POLITY,Balhae,,kr_balhae_k,,,126.6815,42.0781
Kingdom of Lazica,741,774,18320.690157878264,POLITY,Lazica,,,,,42.1517,42.2988
Khazaria,741,749,750021.9157755402,POLITY,Khazars,,ru_khazar_emp,,,43.1675,46.5803
(Carolingian Empire),741,749,760462.7148610265,POLITY,Francia,,,Pepin the Short;Carloman;(Kingdom of the Franks),,4.1644,47.6657
Magna Frisia,741,767,8792.545674622956,POLITY,Frisian Kingdom,,,,,7.3066,53.3661
Kingdom of Kent,741,754,4217.321146502959,POLITY,Kingdom of Kent,,gb_anglo_saxon_1,,(Anglo-Saxon England),0.6731,51.2298
Galuh Kingdom,741,824,35753.68634979034,POLITY,Galuh Kingdom,,,,,108.3338,-7.0974
(Duchy of Spoleto),741,749,22755.52280083732,POLITY,Duchy of Spoleto,,,Duchy of Spoleto,,13.0892,42.8863
Türgesh,741,749,4032061.456786601,POLITY,Türgesh,,,,,96.3263,45.5557
Gurjara-Pratihara Dynasty,741,749,294141.5816494848,POLITY,Gurjara-Pratihara dynasty,,in_gurjara_pratihara_dyn,,,73.8534,24.8379
Kingdom of Italy,741,749,149425.59190452873,POLITY,Kingdom of Italy,,,,(Kingdom of Italy),10.2581,44.738
Bavarians,741,749,76473.47759710715,POLITY,Bavarians,,,,,11.782,47.6938
Pepin the Short,741,749,516508.5435386563,LEADER,Pepin the Short,,,,(Carolingian Empire);(Kingdom of the Franks),2.5079,46.4708
(Brythonic Kingdoms),741,749,44687.119818176514,POLITY,Celtic Britons,,gb_brythonic_k,Kingdom of Morgannwg;Brythons;Strathclyde;Kingdom of Brycheiniog;Kingdom of Powys;Kingdom of Gwent;Kingdom of Gwynedd;Cornwall,,-4.1468,53.3995
Kannauj-Varman Dynasty,741,750,571616.9018860464,POLITY,Kannauj,,in_kannauj_varman_dyn,,,79.3394,28.1714
Carantania,741,749,45447.9405692758,POLITY,Carantania,,,,,15.0068,47.1759
Kingdom of Mercia,741,754,74610.89305049206,POLITY,Mercia,,gb_anglo_saxon_1,,(Anglo-Saxon England),-1.7218,52.0466
(Anglo-Saxon England),741,749,140864.75040832354,POLITY,History of Anglo-Saxon England,,gb_anglo_saxon_1,Kingdom of Sussex;Kingdom of East Anglia;Kingdom of Mercia;Kingdom of Northumbria;Kingdom of Kent,,-1.5152,52.8476
(Kingdom of the Franks),741,749,760462.7148610265,POLITY,Francia,,,Pepin the Short;Carloman,(Carolingian Empire),4.1644,47.6657
Carloman,741,749,243954.1713223704,LEADER,Carloman,,,,(Carolingian Empire);(Kingdom of the Franks),7.4396,50.0283
Breton Kingdoms,741,749,24213.009495619048,POLITY,Bretons,,,,,-3.2409,48.2685
Mataram Kingdom,741,1002,59609.68967832417,POLITY,Mataram Kingdom,,id_medang_k,,,111.3042,-7.5169
Umayyad Caliphate,741,749,8538842.272173319,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),42.6422,30.1046
Duchy of Benevento,741,749,46245.64673565009,POLITY,Duchy of Benevento,,,,,15.4806,41.0526
Great Berber Revolt,741,749,1299162.8434058665,EVENT,Berber Revolt,,,,,1.357,32.6104
Duchy of Spoleto,741,749,22755.52280083732,POLITY,Duchy of Spoleto,,,,(Duchy of Spoleto),13.0892,42.8863
Kingdom of Gwent,741,754,1354.795986488377,POLITY,Kingdom of Gwent,,gb_brythonic_k,,(Brythonic Kingdoms),-2.9777,51.7038
Nanzhao,741,749,10877.288799003778,POLITY,Nanzhao,,,,,100.0056,25.2308
Byzantine Empire,741,749,692856.048566617,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.3316,39.4472
(Kingdom of Italy),741,749,149425.59190452873,POLITY,Kingdom of Italy,,,Kingdom of Italy,,10.2581,44.738
Sunda Kingdom,741,824,26861.072316564212,POLITY,Sunda Kingdom,,,,,106.5301,-6.7018
Avar Khaganate,741,749,254442.8310757241,POLITY,Pannonian Avars,,hu_avar_khaganate,,,20.9146,46.2857
(Umayyad Caliphate),741,749,8538842.272173319,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,42.6422,30.1046
Duchy of Croatia,741,750,21084.461192187693,POLITY,Duchy of Croatia,,,,,15.7264,44.5575
Byzantine Empire,750,750,701852.0547768176,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.1119,39.5025
(Kingdom of Italy),750,750,208995.74352791524,POLITY,Kingdom of Italy,,,Kingdom of Italy,,11.581,43.8066
(Umayyad Caliphate),750,750,5209412.526124827,POLITY,Umayyad Caliphate,,sy_umayyad_cal,Umayyad Caliphate,,37.7424,28.3765
Avar Khaganate,750,787,254510.699318795,POLITY,Pannonian Avars,,hu_avar_khaganate,,,20.9134,46.2862
Oghuz Turks,750,767,448197.4719168446,POLITY,Oghuz Khagan,,,,,57.6255,44.9349
Tibetan Empire,750,750,2481202.514002868,POLITY,Tibetan Empire,,cn_tibet_k,,,91.697,33.3654
Nanzhao,750,754,215048.15326640493,POLITY,Nanzhao,,,,,100.4865,24.3943
Tang Dynasty,750,750,4582674.4292333955,POLITY,Tang dynasty,,cn_tang_dyn_1,,(Tang Dynasty),103.1675,34.5624
Umayyad Caliphate,750,750,5209412.526124827,POLITY,Umayyad Caliphate,,sy_umayyad_cal,,(Umayyad Caliphate),37.7424,28.3765
Chalukya Dynasty,750,754,809217.8291796457,POLITY,Chalukya dynasty,,in_badami_chalukya_emp,,,77.1862,18.4219
Pala Empire,750,750,133247.45215857876,POLITY,Pala Empire,,in_pala_emp,,,90.1733,24.0208
(Brythonic Kingdoms),750,754,42671.92315115628,POLITY,Celtic Britons,,gb_brythonic_k,Kingdom of Morgannwg;Brythons;Strathclyde;Kingdom of Brycheiniog;Kingdom of Powys;Kingdom of Gwent;Kingdom of Gwynedd;Cornwall,,-4.1165,53.2413
Kingdom of Northumbria,750,865,43592.58574562508,POLITY,Northumbria,,gb_anglo_saxon_1,,(Anglo-Saxon England),-2.1364,54.5772
(Kingdom of the Franks),750,750,555246.8580137362,POLITY,Francia,,,Pepin the Short,(Carolingian Empire),5.3423,48.6265
(Anglo-Saxon England),750,754,140336.96325286722,POLITY,History of Anglo-Saxon England,,gb_anglo_saxon_1,Kingdom of Sussex;Kingdom of East Anglia;Kingdom of Mercia;Kingdom of Northumbria;Kingdom of Kent,,-1.5097,52.8364
Breton Kingdoms,750,750,24439.58482786546,POLITY,Bretons,,,,,-3.2313,48.2651
Kingdom of Italy,750,750,208995.74352791524,POLITY,Kingdom of Italy,,,,(Kingdom of Italy),11.581,43.8066
Uyghur Khaganate,750,754,2944022.549838235,POLITY,Uyghur Khaganate,,mn_uygur_khaganate,,,102.7871,46.5163
Bavarians,750,774,122313.40415148946,POLITY,Bavarians,,,,,12.9739,47.4983
Dabuyid Dynasty,750,750,64137.89574376538,POLITY,Dabuyid dynasty,,,,,51.3398,37.0157
Pepin the Short,750,750,555246.8580137362,LEADER,Pepin the Short,,,,(Carolingian Empire);(Kingdom of the Franks),5.3423,48.6265
Kashmir,750,750,46240.1312243929,POLITY,Kashmir,,,,,77.5127,33.9758
(Tang Dynasty),750,750,4582674.4292333955,POLITY,Tang dynasty,,cn_tang_dyn_1,Tang Dynasty,,103.1675,34.5624
Emirate of Nekor,750,792,7367.803864618788,POLITY,Emirate of Nekor,,,,,-3.5433,35.0578
Abbasid Caliphate,750,750,2738365.272878037,POLITY,Abbasid Caliphate,,iq_abbasid_cal_1,,(Abbasid Caliphate),57.9484,33.1561
Waiofar,750,754,205019.87836297028,LEADER,Waiofar,,fr_aquitaine_duc_1,,(Aquitaine),0.7548,44.8739
Gurjara-Pratihara Dynasty,750,771,540898.3357459599,POLITY,Gurjara-Pratihara dynasty,,in_gurjara_pratihara_dyn,,,73.7571,24.2622
Kingdom of Asturias,750,754,78644.04200250762,POLITY,Kingdom of Asturias,,es_asturias_k,,,-6.4686,42.7675
Kimek-Kipchak confederation,750,792,1428929.047241607,POLITY,Kimek-Kipchak confederation,,,,,67.794,49.5089
(Carolingian Empire),750,750,555246.8580137362,POLITY,Francia,,,Pepin the Short;(Kingdom of the Franks),,5.3423,48.6265
Fihrids,750,750,251172.90881352892,POLITY,Fihrids,,,,,10.8595,33.9528
(Aquitaine),750,754,205019.87836297028,POLITY,Aquitaine,,fr_aquitaine_duc_1,Waiofar,,0.7548,44.8739
(Abbasid Caliphate),750,750,2738365.272878037,POLITY,Abbasid Caliphate,,iq_abbasid_cal_1,Abbasid Caliphate,,57.9484,33.1561
Turks,750,750,780285.8102656028,POLITY,Turk,,,,,71.8207,40.8121
Strathclyde,750,869,9447.508464855095,POLITY,Strathclyde,,gb_brythonic_k,,(Brythonic Kingdoms),-4.046,55.5764
Dál Riata,750,839,59830.48792094503,POLITY,Dál Riata,,gb_dal_riata,,,-4.3291,57.192
Khazaria,750,762,748761.743331781,POLITY,Khazars,,ru_khazar_emp,,,43.1595,46.5774
Tang Dynasty,751,754,4644433.071135422,POLITY,Tang dynasty,,cn_tang_dyn_1,,(Tang Dynasty),102.7466,34.6764
Umayyad Caliphate,751,754,473893.0625929384,POLITY,Umayyad Caliphate,,,,(Umayyad Caliphate),-3.5659,39.8237
Pala Empire,751,777,132146.81264076984,POLITY,Pala Empire,,in_pala_emp,,,90.153,24.0204
Kannauj-Varman Dynasty,751,767,568005.7697785017,POLITY,Kannauj,,in_kannauj_varman_dyn,,,79.3637,28.14
Breton Kingdoms,751,754,24213.009495619048,POLITY,Bretons,,,,,-3.2409,48.2685
(Kingdom of the Franks),751,754,555628.326584419,POLITY,Francia,,,Pepin the Short,(Carolingian Empire),5.3412,48.6267
Kharijites,751,754,105760.53147097441,POLITY,Kharijites,,,,,14.6002,31.5736
Byzantine Empire,751,767,692182.1894178166,POLITY,Byzantine Empire,,tr_byzantine_emp_1,,,28.3421,39.4308
(Kingdom of Italy),751,754,218451.29566753565,POLITY,Kingdom of Italy,,,Kingdom of Italy,,11.6341,43.8282
(Umayyad Caliphate),751,754,473893.0625929384,POLITY,Umayyad Caliphate,,,Umayyad Caliphate,,-3.5659,39.8237
Duchy of Croatia,751,787,21061.072243505616,POLITY,Duchy of Croatia,,,,,15.7268,44.5577
Tibetan Empire,751,756,2483036.3560192497,POLITY,Tibetan Empire,,cn_tibet_k,,,91.698,33.3612
Fihrids,751,754,145509.03022460782,POLITY,Fihrids,,,,,8.2506,35.6071
(Carolingian Empire),751,754,555628.326584419,POLITY,Francia,,,Pepin the Short;(Kingdom of the Franks),,5.3412,48.6267
(Abbasid Caliphate),751,754,7548330.713728256,POLITY,Abbasid Caliphate,,iq_abbasid_cal_1,Abbasid Caliphate,,48.5737,29.4963
Turks,751,754,644544.1840088613,POLITY,Turk,,,,,72.0185,40.7125
Karkota Dynasty,751,849,123534.38850426415,POLITY,Karkota dynasty,,in_karkota_dyn,,,74.8061,34.6107
Kingdom of Italy,751,754,218451.29566753565,POLITY,Kingdom of Italy,,,,(Kingdom of Italy),11.6341,43.8282
Dabuyid Dynasty,751,754,64405.071275857445,POLITY,Dabuyid dynasty,,,,,51.3395,37.0165
Pepin the Short,751,754,555628.326584419,LEADER,Pepin the Short,,,,(Carolingian Empire);(Kingdom of the Franks),5.3412,48.6267
(Tang Dynasty),751,754,4644433.071135422,POLITY,Tang dynasty,,cn_tang_dyn_1,Tang Dynasty,,102.7466,34.6764
Kashmir,751,756,45597.756273665924,POLITY,Kashmir,,,,,77.5296,33.9671
Kamarupa Kingdom,751,859,92507.85721409354,POLITY,Kamarupa,,in_kamarupa_k,,,92.5578,26.2103
Abbasid Caliphate,751,754,7548330.713728256,POLITY,Abbasid Caliphate,,iq_abbasid_cal_1,,(Abbasid Caliphate),48.5737,29.4963
Turks,755,756,161173.76485221685,POLITY,Turk,,,,,74.6332,37.6406
Rashtrakuta Dynasty,755,756,525466.0201626822,POLITY,Rashtrakuta dynasty,,in_rashtrakuta_emp,,,76.8904,19.5854
Kingdom of Asturias,755,824,78715.89830817186,POLITY,Kingdom of Asturias,,es_asturias_k,,,-6.4644,42.7673
