Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Caliphate of Córdoba,936,946,408131.3735600691,POLITY,Caliphate of Córdoba,Q171740,es_cordoba_cal,,,-4.0657,39.3541
Sind-Habbari Dynasty,936,979,229420.79665406377,POLITY,Habbari dynasty,Q5636647,pk_sind_abbasid_fatimid,,,69.2989,27.1881
(Kingdom of England),936,946,135275.48045356743,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,Kingdom of England;Danelaw,,-1.4351,52.7632
Duchy of Bohemia,936,946,45107.505641479685,POLITY,Duchy of Bohemia,Q2162698,cz_bohemian_duc,,,14.1581,49.8004
Upper Burgundy,936,946,31792.84375250912,POLITY,Upper Burgundy,Q33235,fr_carolingian_emp_2,,(Carolingian Empire),4.0132,47.2874
Tamna,936,1271,1959.3196661503846,POLITY,Tamna,Q28057,,,,126.5689,33.3951
Kingdom of Germany,936,946,476221.3789278745,POLITY,Kingdom of Germany,Q175211,de_empire_1,,(Holy Roman Empire),9.2862,50.3263
First Bulgarian Empire,936,946,359508.82244087354,POLITY,First Bulgarian Empire,Q203817,bg_bulgaria_medieval,,,24.7761,43.7076
Viking settlements,936,946,61673.00748458995,POLITY,Vikings,Q12567,no_viking_settlements,,,-2.0631,51.9583
Republic of Venice,936,960,2640.4060724239844,POLITY,Republic of Venice,Q4948,,,,12.8645,45.49
Icelandic Commonwealth,936,1259,112114.69138035986,POLITY,Icelandic Commonwealth,Q62389,is_icelandic_commonwealth,,,-18.7949,65.0477
(Five Dynasties and Ten Kingdoms),936,946,2827222.2706044884,POLITY,Five Dynasties and Ten Kingdoms period,Q242115,cn_five_dyn,Southern Chu;Southern Han;Southern Wu;Min;Jingnan;Later Jin;Wuyue;Later Shu,,111.9865,30.453
Kingdom of England,936,946,118504.45789739673,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,,(Kingdom of England),-1.4507,52.5679
(Brythonic Kingdoms),936,946,47923.53653015553,POLITY,Celtic Britons,Q849967,gb_brythonic_k,Kingdom of Gwent;Kingdom of Morgannwg;Kingdom of Powys;Kingdom of Brycheiniog;Cornwall;Strathclyde;Brythons;Kingdom of Seisyllwg,,-4.0047,53.3961
Jingnan,936,961,71054.81392730615,POLITY,Jingnan,Q1325075,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),111.5,31.4819
Papal States,936,960,15969.251342753554,POLITY,Papal States,Q170174,it_st_peter_rep_2,,,12.6938,42.0692
Liao Dynasty,936,959,1924515.845912315,POLITY,Liao dynasty,Q4958,mn_khitan_1,,,116.4793,43.5773
County of Besalú,936,959,2216.6762857749586,POLITY,County of Besalú,Q1541642,,,,2.2995,42.027
Obotrites,936,946,15115.922355953559,POLITY,Obotrites,Q156108,,,,11.2033,53.7677
Kingdom of Arles,936,959,117221.29947837922,POLITY,Kingdom of Arles,Q3271735,fr_arles_k,,,6.1259,45.608
Emirate of Nekor,936,946,6989.159617767585,POLITY,Emirate of Nekor,Q1709337,,,,-3.5064,35.0634
(Kingdom of Denmark),936,946,57036.80745730684,POLITY,Danish Realm,Q756617,,Kingdom of Denmark,,9.8564,55.8511
Kingdom of Italy,936,959,171837.49069699403,POLITY,Kingdom of Italy,Q172579,,,,10.7768,44.5078
(Holy Roman Empire),936,946,476221.3789278745,POLITY,Holy Roman Empire,Q12548,de_empire_1,Kingdom of Germany,,9.2862,50.3263
Duchy of Normandy,936,989,35366.242231714685,POLITY,Duchy of Normandy,Q842091,,,,0.0802,49.1626
Kingdom of Croatia,936,959,56132.36325763141,POLITY,Kingdom of Croatia (925–1102),Q858841,hr_croatia_k,,,16.4547,45.1772
Gurjara-Pratihara Dynasty,936,946,408928.78405115014,POLITY,Gurjara-Pratihara dynasty,Q5324,in_gurjara_pratihara_dyn,,,75.0438,25.4982
Brythons,936,946,10797.072290316364,POLITY,Celtic Britons,Q849967,gb_brythonic_k,,(Brythonic Kingdoms),-3.8555,54.8067
Hamdanid Emirates,936,946,211447.94844897772,POLITY,Hamdanid dynasty,Q837187,,,,42.0289,36.2566
Cornwall,936,946,4538.456605881191,POLITY,Cornwall,Q23148,gb_brythonic_k,,(Brythonic Kingdoms),-4.954,50.386
Danelaw,936,946,16771.02255617072,POLITY,Danelaw,Q339271,gb_anglo_saxon_2,,(Kingdom of England),-1.3281,54.0953
Kingdom of Vaspurakan,936,946,41635.92599248999,POLITY,Kingdom of Vaspurakan,Q5228183,,,,43.6583,38.6344
Abbasid Caliphate,936,946,2112746.406876537,POLITY,Abbasid Caliphate,Q12536,iq_abbasid_cal_1,,,36.7395,29.7709
West Franks,936,959,322036.03006491944,POLITY,West Francia,Q46370,fr_carolingian_emp_2,,(Carolingian Empire),1.6533,46.4881
Kingdom of Denmark,936,946,57036.80745730684,POLITY,Danish Realm,Q756617,,,(Kingdom of Denmark),9.8564,55.8511
Ziyarid dynasty,936,969,40543.18676322603,POLITY,Ziyarid dynasty,Q207044,,,,51.7824,36.4345
(Carolingian Empire),936,959,353828.8738174282,POLITY,West Francia,Q146246,fr_carolingian_emp_2,Upper Burgundy;West Franks,,1.8681,46.5608
County of Berga,936,959,4095.9632192333247,POLITY,Berga,Q15487,,,,2.0486,42.2037
Chola Empire,936,946,111511.60837151152,POLITY,Chola Empire,Q6806806,in_chola_emp,,,78.6755,11.2714
Later Shu,936,946,605995.0979390228,POLITY,Later Shu,Q526507,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),105.5617,30.9297
Kingdom of Axum,936,946,97003.90299438157,POLITY,Kingdom of Aksum,Q139377,,,,39.9585,13.9602
Buyid Dynasty,936,946,470780.39359470125,POLITY,Buyid dynasty,Q12536,ir_buyid_confederation,,,50.4974,32.1445
Goryeo,936,1138,142875.32115979312,POLITY,Goryeo,Q28208,kr_goryeo_k,,,127.4416,37.0511
Rashtrakuta Dynasty,936,946,785730.4093547858,POLITY,Rashtrakuta dynasty,Q856691,in_rashtrakuta_emp,,,76.874,18.0041
(Allegiance of Ziyadid dynasty to Abbasid Caliphate),936,946,2328188.518797936,RELATION,Ziyadid dynasty,Q207017,ye_ziyad_dyn;iq_abbasid_cal_1,Abbasid Caliphate;Ziyadid dynasty,,37.4284,28.5364
Southern Han,947,959,261016.3322,POLITY,Southern Han,Q1198071,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),112.1672,22.5119
Caliphate of Córdoba,947,960,358864.1257,POLITY,Caliphate of Córdoba,Q171740,es_cordoba_cal,,,-3.8765,39.1363
Kingdom of Brycheiniog,947,959,2005.9526767665884,POLITY,Brycheiniog,Q954585,gb_brythonic_k,,(Brythonic Kingdoms),-3.3047,51.9611
Bagratid Armenia,947,999,59110.68298162173,POLITY,Bagratid Armenia,Q2622868,,,,44.4232,40.1528
Fatimid Caliphate,947,959,389036.89800737234,POLITY,Fatimid Caliphate,Q160307,tn_fatimid_cal,,,8.6395,34.6564
Byzantine Empire,947,959,720483.4395947955,POLITY,Byzantine Empire,Q112039853,tr_byzantine_emp_2,,,31.119,39.355
Shirvan,947,979,41698.42166,POLITY,Shirvan,Q638064,,,,48.1241,40.5036
Ngô Dynasty,947,969,62154.887140237945,POLITY,Ngô dynasty,Q703919,,,,105.9342,20.1835
Kingdom of England,947,959,123845.85832647317,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,,(Kingdom of England),-1.5801,52.4958
(Brythonic Kingdoms),947,959,43395.82581690577,POLITY,Celtic Britons,Q849967,gb_brythonic_k,Strathclyde;Kingdom of Seisyllwg;Kingdom of Morgannwg;Kingdom of Brycheiniog;Brythons,,-3.9128,53.6826
Kingdom of León,947,960,183503.74192846872,POLITY,Kingdom of León,Q175276,es_leon_k,,,-5.8823,41.9379
(Five Dynasties and Ten Kingdoms),947,959,2764935.939,POLITY,Five Dynasties and Ten Kingdoms period,Q242115,cn_five_dyn,Later Han;Southern Chu;Southern Han;Southern Wu;Jingnan;Later Shu;Wuyue,,112.112,30.6643
Viking settlements,947,979,28328.424574196943,POLITY,Vikings,Q12567,no_viking_settlements,,,-1.9045,55.4882
Georgia,947,959,70960.13977344986,POLITY,Georgia,Q4962,,,,43.4997,42.2327
First Bulgarian Empire,947,959,355452.98071561736,POLITY,First Bulgarian Empire,Q203817,bg_bulgaria_medieval,,,24.8215,43.6946
Kingdom of Germany,947,959,518770.80458361184,POLITY,Kingdom of Germany,Q175211,de_empire_1,,(Holy Roman Empire),9.6034,50.5451
Kingdom of Seisyllwg,947,959,18375.099600457834,POLITY,Seisyllwg,Q2456191,gb_brythonic_k,,(Brythonic Kingdoms),-4.0355,52.4455
Zagwe dynasty,947,1138,14454.281141012125,POLITY,Zagwe kingdom,Q140446,,,,38.8726,12.2773
Upper Burgundy,947,959,31792.84375250913,POLITY,Upper Burgundy,Q33235,fr_carolingian_emp_2,,(Carolingian Empire),4.0132,47.2874
Pala Empire,947,961,192931.88464233646,POLITY,Pala Empire,Q668412,in_pala_emp,,,87.7943,23.8961
(Kingdom of England),947,959,140173.69876458356,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,Kingdom of England;Danelaw,,-1.5488,52.688
Duchy of Bohemia,947,959,84402.71324,POLITY,Duchy of Bohemia,Q2162698,cz_bohemian_duc,,,15.4078,49.7705
Kingdom of Dali,947,969,360583.03846701136,POLITY,Dali Kingdom,Q26472,cn_dali_k,,,101.5428,24.9976
Abbasid Caliphate,947,959,1577238.073,POLITY,Abbasid Caliphate,Q12536,,,,34.1947,28.0443
Kingdom of Vaspurakan,947,979,41809.723980629824,POLITY,Kingdom of Vaspurakan,Q5228183,,,,43.6559,38.6299
Danelaw,947,959,16602.47107825353,POLITY,Danelaw,Q339271,gb_anglo_saxon_2,,(Kingdom of England),-1.3139,54.0825
Jaemtland,947,1002,25820.53018093402,POLITY,Jämtland,Q211661,,,,13.6822,62.9218
Wuyue,947,959,124985.78344344336,POLITY,Wuyue,Q1193822,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),120.1776,29.7066
Gurjara-Pratihara Dynasty,947,959,323732.89986266935,POLITY,Gurjara-Pratihara dynasty,Q5324,in_gurjara_pratihara_dyn,,,75.6127,25.9935
Brythons,947,959,10775.447457032966,POLITY,Celtic Britons,Q849967,gb_brythonic_k,,(Brythonic Kingdoms),-3.8568,54.8081
Chandra Dynasty,947,1045,76440.11733779154,POLITY,Chandra dynasty,Q5032034,bd_chandra_dyn,,,92.8944,21.386
Hamdanid Emirates,947,959,482166.7392605071,POLITY,Hamdanid dynasty,Q837187,,,,41.9001,36.6581
Abbasid Caliphate/Buyid Dynasty,947,959,735811.7024261286,POLITY,Abbasid Caliphate,Q12536,ir_buyid_confederation,,,48.8284,32.0531
Cyprus Condominium,947,959,11437.482974276965,POLITY,Cyprus,Q229,,,,33.2746,35.0842
Principality of Hungary,947,959,263752.06462627783,POLITY,Principality of Hungary,Q2899771,hu_hungary_principality,,,19.2391,47.2354
(Holy Roman Empire),947,959,518770.80458361184,POLITY,Holy Roman Empire,Q12548,de_empire_1,Kingdom of Germany,,9.6034,50.5451
Duchy of Brittany,947,989,31987.89051987269,POLITY,Duchy of Brittany,Q71747,,,,-2.8878,48.174
(Kingdom of Denmark),947,959,57142.60627377288,POLITY,Danish Realm,Q756617,,Kingdom of Denmark,,9.8562,55.8486
Emirate of Nekor,947,979,7039.497896,POLITY,Emirate of Nekor,Q1709337,,,,-3.5052,35.0619
Southern Wu,947,959,495453.0865287236,POLITY,Southern Wu,Q107994370,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),117.269,29.0227
Later Han,947,959,790319.1813186049,POLITY,Later Han,Q957429,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),113.1895,35.7097
Rashtrakuta Dynasty,947,979,768553.1066202733,POLITY,Rashtrakuta dynasty,Q856691,in_rashtrakuta_emp,,,76.9519,17.9364
Southern Chu,947,959,416604.57995641633,POLITY,Ma Chu,Q1192347,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),111.0987,26.8393
Khazaria,947,959,749718.9483241618,POLITY,Khazars,Q173282,ru_khazar_emp,,,43.1467,46.5811
Old Kingdom of Norway,947,969,282611.7799431991,POLITY,Norway,Q202266,no_norway_k_1,,,9.7349,62.2707
Kingdom of Morgannwg,947,959,2865.7935627045285,POLITY,Kingdom of Morgannwg,Q13131807,gb_brythonic_k,,(Brythonic Kingdoms),-3.2626,51.6112
Chaulukya Dynasty,947,959,199546.88150541252,POLITY,Chaulukya dynasty,Q18211496,in_chaulukya_dyn,,,71.784,22.9319
Later Shu,947,961,605564.0404013839,POLITY,Later Shu,Q526507,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),105.5639,30.9333
Chola Empire,947,959,111426.0015715225,POLITY,Chola Empire,Q6806806,in_chola_emp,,,78.6768,11.2728
Kingdom of Denmark,947,959,57142.60627377288,POLITY,Danish Realm,Q756617,,,(Kingdom of Denmark),9.8562,55.8486
Idrisids,947,969,194157.79184033754,POLITY,Idrisid dynasty,Q431575,,,,-4.3447,33.6694
Fatimid Caliphate,960,969,517946.03876105964,POLITY,Fatimid Caliphate,Q160307,tn_fatimid_cal,,,12.1915,33.4923
Southern Tang,960,969,773925.5001793185,POLITY,Southern Tang,Q1326742,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),113.8313,27.2261
Byzantine Empire,960,960,743080.0025396398,POLITY,Byzantine Empire,Q112039853,tr_byzantine_emp_2,,,31.2262,39.2725
Scandinavian minor kingdoms,960,979,145786.2803424406,POLITY,Viking Age,Q213649,sv_scandinavian_minor_k,,,15.0697,58.8732
Samanid Empire,960,961,2956500.887819005,POLITY,Samanid Empire,Q486181,uz_samanid_emp,,,62.8975,34.753
Principality of Serbia,960,960,60979.99371,POLITY,Principality of Serbia,Q1311990,,,,18.4305,43.7647
Kingdom of Brycheiniog,960,1055,1875.058265707145,POLITY,Brycheiniog,Q954585,gb_brythonic_k,,(Brythonic Kingdoms),-3.3212,51.9706
Southern Han,960,969,261096.74000337103,POLITY,Southern Han,Q1198071,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),112.1679,22.5128
Kingdom of Gwynedd,960,1039,6363.471777266053,POLITY,Kingdom of Gwynedd,Q816814,gb_brythonic_k,,(Brythonic Kingdoms),-4.0509,53.0171
First Bulgarian Empire,960,960,355649.3596376444,POLITY,First Bulgarian Empire,Q203817,bg_bulgaria_medieval,,,24.8191,43.6925
Georgia,960,979,59027.36909935561,POLITY,Georgia,Q4962,,,,42.9891,42.3509
Kingdom of Germany,960,960,576342.1243,POLITY,Kingdom of Germany,Q175211,de_empire_1,,(Holy Roman Empire),10.1221,50.235
Duchy of Bohemia,960,961,128567.90104072467,POLITY,Duchy of Bohemia,Q2162698,cz_bohemian_duc,,,16.384,50.0481
(Kingdom of England),960,979,139841.03098172587,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,Kingdom of England,,-1.5466,52.686
Kingdom of Gwent,960,1045,1354.7959864883828,POLITY,Kingdom of Gwent,Q2594661,gb_brythonic_k,,(Brythonic Kingdoms),-2.9777,51.7038
Kingdom of Arles,960,960,117175.62132744817,POLITY,Kingdom of Arles,Q3271735,fr_arles_k,,,6.1262,45.6074
County of Besalú,960,960,6336.401597415081,POLITY,County of Besalú,Q1541642,,,,2.1316,42.1397
Liao Dynasty,960,979,1924491.3519067194,POLITY,Liao dynasty,Q4958,mn_khitan_1,,,116.4793,43.5774
Northern Han,960,969,26505.762704380773,POLITY,Northern Han,Q1141471,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),112.3087,38.4347
(Brythonic Kingdoms),960,979,43348.71647718353,POLITY,Celtic Britons,Q849967,gb_brythonic_k,Kingdom of Gwent;Kingdom of Morgannwg;Kingdom of Powys;Kingdom of Gwynedd;Kingdom of Brycheiniog;Strathclyde;Brythons,,-3.916,53.6801
Later Zhou,960,960,902631.4064521473,POLITY,Later Zhou,Q1154556,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),113.9261,35.1279
Kingdom of England,960,979,139841.03098172587,POLITY,Kingdom of England,Q179876,gb_anglo_saxon_2,,(Kingdom of England),-1.5466,52.686
(Five Dynasties and Ten Kingdoms),960,969,2765340.3692680746,POLITY,Five Dynasties and Ten Kingdoms period,Q242115,cn_five_dyn,Northern Han;Southern Tang;Southern Han;Later Zhou;Jingnan;Later Shu;Wuyue,,112.1129,30.665
Kara-Khanids,960,999,408907.5915399202,POLITY,Kara-Khanid Khanate,Q494354,kg_kara_khanid_dyn,,,77.1595,44.2556
Kingdom of Alba,960,979,41835.62699553452,POLITY,Kingdom of Alba,Q1991742,gb_alba_k,,,-4.0874,56.9894
Republic of Amalfi,960,1027,96.36064867234639,POLITY,Duchy of Amalfi,Q686312,,,,14.5771,40.7116
(Holy Roman Empire),960,960,576342.1243,POLITY,Holy Roman Empire,Q12548,de_empire_1,Kingdom of Germany,,10.1221,50.235
Duchy of Naples,960,979,745.9146429166059,POLITY,Duchy of Naples,Q1051600,,,,14.458,40.8548
Kingdom of Italy,960,969,171676.81683084313,POLITY,Kingdom of Italy,Q172579,,,,10.7746,44.5057
(Kingdom of Denmark),960,969,82634.61971,POLITY,Danish Realm,Q756617,dk_danish_k,Kingdom of Denmark,,11.0328,56.0068
Pyu City-States,960,1039,77433.20736,POLITY,Pyu city-states,Q1627675,,,,95.884,21.3545
Kamarupa Kingdom,960,999,230539.1884104589,POLITY,Kamarupa,Q1194765,in_kamarupa_k,,,92.2733,26.8894
Kashmir,960,1009,104368.34636006948,POLITY,Kashmir,Q43100,,,,76.6184,33.5614
Wuyue,960,969,124623.98399924883,POLITY,Wuyue,Q1193822,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),120.1796,29.7034
Abbasid Caliphate,960,969,1427639.4079687481,POLITY,Abbasid Caliphate,Q12536,,,,35.5069,27.7217
Emirate of Sicily,960,1065,22401.406212080194,POLITY,Emirate of Sicily,Q118780154,,,,14.1698,37.5989
Tibetans,960,1009,1845658.3076220274,POLITY,Tibetan people,Q187985,,,,89.7599,32.9896
Hamdanid Emirates,960,961,471774.18221050553,POLITY,Hamdanid dynasty,Q837187,,,,42.0071,36.634
Later Mayan City-States,960,1259,135191.35162742797,POLITY,Maya civilization,Q28567,gt_tikal_early_postclassic,,,-88.873,19.744
Brythons,960,979,18668.935075815978,POLITY,Celtic Britons,Q849967,gb_brythonic_k,,(Brythonic Kingdoms),-4.0708,53.6381
Gurjara-Pratihara Dynasty,960,979,29750.598168054912,POLITY,Gurjara-Pratihara dynasty,Q5324,in_gurjara_pratihara_dyn,,,79.1989,26.6219
Chandela Kingdom,960,1084,80123.91037779863,POLITY,Chandelas of Jejakabhukti,Q2039087,in_chandela_k,,,80.6644,24.6492
Utpala Dynasty,960,961,174992.74761330785,POLITY,Utpala dynasty,Q1617123,in_utpala_dyn,,,74.4493,35.9807
Kingdom of Croatia,960,960,54755.21600285429,POLITY,Kingdom of Croatia (925–1102),Q858841,hr_croatia_k,,,16.4697,45.1896
Principality of Hungary,960,979,217757.05060178463,POLITY,Principality of Hungary,Q2899771,hu_hungary_principality,,,20.0942,47.1645
Abbasid Caliphate/Buyid Dynasty,960,961,735560.8688803954,POLITY,Abbasid Caliphate,Q12536,ir_buyid_confederation,,,48.8297,32.0518
Chola Empire,960,969,130579.7118649858,POLITY,Chola Empire,Q6806806,in_chola_emp,,,78.5361,10.9262
(Carolingian Empire),960,979,353874.5519683593,POLITY,West Francia,Q146246,fr_carolingian_emp_2,West Franks,,1.8686,46.5609
Chaulukya Dynasty,960,1110,200104.65040699329,POLITY,Chaulukya dynasty,Q18211496,in_chaulukya_dyn,,,71.7787,22.9279
(Alliance between Samanid Empire and Ziyadid dynasty),960,961,3171942.999740404,RELATION,Samanid Empire,Q486181,uz_samanid_emp;ye_ziyad_dyn,Ziyadid dynasty;Samanid Empire,,61.8493,33.603
Kingdom of Denmark,960,969,82634.61971,POLITY,Danish Realm,Q756617,dk_danish_k,,(Kingdom of Denmark),11.0328,56.0068
Pagan Kingdom,960,1045,44585.808409178324,POLITY,Pagan Kingdom,Q888574,,,,95.24,21.0532
West Franks,960,979,353874.5519683593,POLITY,West Francia,Q46370,fr_carolingian_emp_2,,(Carolingian Empire),1.8686,46.5609
Emirate of Crete,960,960,5498.973154,POLITY,Emirate of Crete,Q603771,gr_crete_emirate,,,24.8412,35.2341
Kingdom of Powys,960,1039,4315.867258870986,POLITY,Kingdom of Powys,Q769782,gb_brythonic_k,,(Brythonic Kingdoms),-3.3845,52.4969
County of Barcelona,960,960,9046.153544068287,POLITY,Girona,Q7038,,,,1.9869,41.907
Khazaria,960,969,749815.5244121391,POLITY,Khazars,Q173282,ru_khazar_emp,,,43.1471,46.5806
Strathclyde,960,979,9363.223504135409,POLITY,Strathclyde,Q124661,gb_brythonic_k,,(Brythonic Kingdoms),-4.0524,55.5749
Kingdom of Morgannwg,960,1045,1488.3815479725683,POLITY,Kingdom of Morgannwg,Q13131807,gb_brythonic_k,,(Brythonic Kingdoms),-3.4954,51.5654
First Bulgarian Empire,961,969,356595.9189163903,POLITY,First Bulgarian Empire,Q203817,bg_bulgaria_medieval,,,24.8054,43.6909
Kingdom of Germany,961,961,736804.9902838338,POLITY,Kingdom of Germany,Q175211,de_empire_1,,(Holy Roman Empire),10.2741,49.118
Republic of Venice,961,999,2732.741940835686,POLITY,Republic of Venice,Q4948,,,,12.8644,45.5023
Kingdom of Castile,961,1009,39690.81098405687,POLITY,Kingdom of Castile,Q179293,,,,-3.304,42.1556
County of Besalú,961,969,6360.4295882350125,POLITY,County of Besalú,Q1541642,,,,2.1324,42.1389
Papal States,961,969,15873.762177074257,POLITY,Papal States,Q170174,it_st_peter_rep_2,,,12.6886,42.0705
Kingdom of Arles,961,989,117013.3848165809,POLITY,Kingdom of Arles,Q3271735,fr_arles_k,,,6.1239,45.6073
Kingdom of León,961,989,144144.22881810894,POLITY,Kingdom of León,Q175276,es_leon_k,,,-6.5933,41.8796
Byzantine Empire,961,961,748673.6895339559,POLITY,Byzantine Empire,Q112039853,tr_byzantine_emp_2,,,31.18,39.2449
Northern Song,961,969,902631.4064521473,POLITY,Song dynasty,Q7462,cn_northern_song_dyn,,,113.9261,35.1279
Principality of Serbia,961,961,403.0848137323057,POLITY,Principality of Serbia,Q1311990,,,,18.2519,42.7002
Caliphate of Córdoba,961,979,358815.5095954175,POLITY,Caliphate of Córdoba,Q171740,es_cordoba_cal,,,-3.8763,39.1364
County of Barcelona,961,969,5761.766285080914,POLITY,Girona,Q7038,,,,2.2856,41.7157
(Holy Roman Empire),961,961,736804.9902838338,POLITY,Holy Roman Empire,Q12548,de_empire_1,Kingdom of Germany,,10.2741,49.118
County of Urgell,961,969,3260.359268167444,POLITY,County of Urgell,Q1514510,,,,1.4609,42.242
Kingdom of Croatia,961,969,55687.837144661666,POLITY,Kingdom of Croatia (925–1102),Q858841,hr_croatia_k,,,16.4793,45.1791
(Holy Roman Empire),962,969,736942.7376921697,POLITY,Holy Roman Empire,Q12548,de_empire_1,Holy Roman Empire,,10.2749,49.1173
Utpala Dynasty,962,979,174733.16175384037,POLITY,Utpala dynasty,Q1617123,in_utpala_dyn,,,74.4543,35.9798
Abbasid Caliphate/Buyid Dynasty,962,969,735560.8688803954,POLITY,Abbasid Caliphate,Q12536,ir_buyid_confederation,,,48.8297,32.0518
Hamdanid Emirates,962,969,458301.99915418105,POLITY,Hamdanid dynasty,Q837187,,,,42.1926,36.6187
(Alliance between Samanid Empire and Ziyadid dynasty),962,969,2875386.204662332,RELATION,Samanid Empire,Q486181,uz_samanid_emp;ye_ziyad_dyn,Ziyadid dynasty;Samanid Empire,,61.2495,33.595
Later Shu,962,969,605564.0404013841,POLITY,Later Shu,Q526507,cn_five_dyn,,(Five Dynasties and Ten Kingdoms),105.5639,30.9333
Ghaznavid Empire,962,979,296828.9706839472,POLITY,Ghaznavids,Q12844800,,,,67.702,33.6834
Byzantine Empire,962,969,762246.1719223914,POLITY,Byzantine Empire,Q112039853,tr_byzantine_emp_2,,,31.2595,39.2084
Samanid Empire,962,969,2659944.0927409325,POLITY,Samanid Empire,Q486181,uz_samanid_emp,,,62.3714,34.8704
Kingdom of Poland,962,969,107588.09819355121,POLITY,Kingdom of Poland,Q577867,,,(Kingdom of Poland),18.8401,52.3801
Holy Roman Empire,962,969,736942.7376921697,POLITY,Holy Roman Empire,Q12548,de_empire_1,,(Holy Roman Empire),10.2749,49.1173
Duchy of Bohemia,962,989,127026.83130398644,POLITY,Duchy of Bohemia,Q2162698,cz_bohemian_duc,,,16.3544,50.0353
