Kingdom of Armenia	OK	tiles=5; rows=2	2026-08-17T15:13:21
Mercenaries under Thibron	OK	tiles=2; rows=1	2026-08-17T15:13:47
Revolt of Antipater	OK	tiles=4; rows=2	2026-08-17T15:14:14
Revolt of Lysimachus	OK	tiles=2; rows=1	2026-08-17T15:14:41
Revolt of Antigonus	OK	tiles=2; rows=1	2026-08-17T15:15:08
Revolt of Ptolemy	OK	tiles=7; rows=44; 3 warning(s): WARNING: Cypriot Kingdoms row -321.9..-321.0 has conflicting colorIndex among contributing entries | WARNING: Egypt row -321.9..-321.0 has conflicting colorIndex among contributing entries | WARNING: Diospolites row -321.9..-321.0 has conflicting colorIndex among contributing entries	2026-08-17T15:15:36
Revolt of Eumenes	OK	tiles=9; rows=20; 1 continuity gap(s)	2026-08-17T15:16:04
Maurya Empire	OK	tiles=26; rows=13	2026-08-17T15:16:40
Bhojas	OK	tiles=1; rows=1	2026-08-17T15:17:07
Rathikas	OK	tiles=2; rows=1	2026-08-17T15:17:34
Domain of Antigonus	OK	tiles=27; rows=134; 1 warning(s): WARNING: Kilikia row -318.8..-306.3 has conflicting colorIndex among contributing entries; 15 continuity gap(s)	2026-08-17T15:18:17
Domain of Lysimakhos	OK	tiles=3; rows=8	2026-08-17T15:18:44
Domain of Ptolemy	OK	tiles=12; rows=141; 22 warning(s): WARNING: Army of Menelaus and Seleucus row -313.6..-313.5 has conflicting colorIndex among contributing entries | WARNING: Cypriot Kingdoms row -319.5..-315.3 has conflicting colorIndex among contributing entries | WARNING: Cypriot Kingdoms row -315.3..-314.2 has conflicting colorIndex among contributing entries; 13 continuity gap(s)	2026-08-17T15:19:22
Domain of Cassander	OK	tiles=6; rows=226; 5 warning(s): WARNING: Opuntian Locris row -317.5..-313.2 has conflicting colorIndex among contributing entries | WARNING: Opuntian Locris row -310.5..-305.5 has conflicting colorIndex among contributing entries | WARNING: Troezen row -316.1..-314.5 has conflicting colorIndex among contributing entries; 78 continuity gap(s)	2026-08-17T15:20:02
Domain of Eudemus	OK	tiles=3; rows=1	2026-08-17T15:20:30
Domain of Oxyartes	OK	tiles=4; rows=1	2026-08-17T15:20:58
Domain of Peithon (son of Agenor)	OK	tiles=5; rows=1	2026-08-17T15:21:26
Domain of Sibyrtios	OK	tiles=6; rows=2; 1 continuity gap(s)	2026-08-17T15:21:54
Domain of Stasandros	OK	tiles=6; rows=2	2026-08-17T15:22:22
Domain of Stasanor	OK	tiles=9; rows=2	2026-08-17T15:22:50
Domain of Philip	OK	tiles=6; rows=1	2026-08-17T15:23:19
Domain of Tlepolemos	OK	tiles=5; rows=2	2026-08-17T15:23:46
Domain of Peukestas	OK	tiles=5; rows=2	2026-08-17T15:23:59
Atropatene	OK	tiles=5; rows=1	2026-08-17T15:24:11
Domain of Peithon	OK	tiles=14; rows=6	2026-08-17T15:24:23
Domain of Seleucus	OK	tiles=19; rows=20; 3 continuity gap(s)	2026-08-17T15:24:36
Domain of Antigenes	OK	tiles=3; rows=1	2026-08-17T15:24:48
Domain of Amphimakhos	OK	tiles=6; rows=1	2026-08-17T15:25:00
Domain of Philoxenos	OK	tiles=2; rows=2	2026-08-17T15:25:12
Rhodos	OK	tiles=2; rows=15; 4 continuity gap(s)	2026-08-17T15:25:24
Domain of Asandros	OK	tiles=2; rows=23	2026-08-17T15:25:36
Cyzicus	OK	tiles=1; rows=1	2026-08-17T15:25:48
Domain of Eumenes	OK	tiles=10; rows=6	2026-08-17T15:26:00
Allied armies of the Eastern Satraps	OK	tiles=6; rows=1	2026-08-17T15:26:12
Domain of Polyperchon	OK	tiles=2; rows=40; 1 warning(s): WARNING: Troezen row -316.6..-316.1 has conflicting colorIndex among contributing entries; 3 continuity gap(s)	2026-08-17T15:26:24
Syracuse exiles	OK	tiles=2; rows=14; 4 continuity gap(s)	2026-08-17T15:26:36
Antigonid Ally	OK	tiles=6; rows=207; 13 warning(s): WARNING: Confederacy of the Cycladic Islands row -314.0..-308.5 has conflicting colorIndex among contributing entries | WARNING: Confederacy of the Cycladic Islands row -308.5..-303.5 has conflicting colorIndex among contributing entries | WARNING: Confederacy of the Cycladic Islands row -303.5..-289.5 has conflicting colorIndex among contributing entries; 81 continuity gap(s)	2026-08-17T15:26:52
Ptolemaic Ally	OK	tiles=3; rows=34; 1 warning(s): WARNING: Rhodos row -309.5..-306.7 has conflicting colorIndex among contributing entries; 2 continuity gap(s)	2026-08-17T15:27:05
Callatis	OK	tiles=1; rows=1	2026-08-17T15:27:17
Antipatrid Ally	OK	tiles=6; rows=9	2026-08-17T15:27:29
Numidians	OK	tiles=5; rows=2; 1 continuity gap(s)	2026-08-17T15:27:41
Aetolian League	OK	tiles=1; rows=19; 2 continuity gap(s)	2026-08-17T15:27:54
Agathoclid Ally	OK	tiles=3; rows=11; 1 continuity gap(s)	2026-08-17T15:28:06
Antigonid Kingdom	OK	tiles=15; rows=214; 6 warning(s): WARNING: Cypriot Kingdoms row -306.3..-295.3 has conflicting colorIndex among contributing entries | WARNING: Cypriot Kingdoms row -295.3..-294.5 has conflicting colorIndex among contributing entries | WARNING: Kilikia row -306.3..-301.4 has conflicting colorIndex among contributing entries; 30 continuity gap(s)	2026-08-17T15:28:25
Ptolemaic Kingdom	OK	tiles=13; rows=169; 7 warning(s): WARNING: Confederacy of the Cycladic Islands row -289.5..-1.0 has conflicting colorIndex among contributing entries | WARNING: Cypriot Kingdoms row -294.5..-1.0 has conflicting colorIndex among contributing entries | WARNING: Egypt row -305.5..-275.5 has conflicting colorIndex among contributing entries; 5 continuity gap(s)	2026-08-17T15:28:44
Kingdom of Lysimakhos	OK	tiles=7; rows=67; 2 warning(s): WARNING: Allied army row -301.7..-301.6 has conflicting colorIndex among contributing entries | WARNING: Allied army row -301.6..-301.4 has conflicting colorIndex among contributing entries; 9 continuity gap(s)	2026-08-17T15:29:00
Seleucid Kingdom	OK	tiles=27; rows=70; 2 warning(s): WARNING: Kilikia row -291.5..-273.5 has conflicting colorIndex among contributing entries | WARNING: Kilikia row -273.5..-1.0 has conflicting colorIndex among contributing entries; 9 continuity gap(s)	2026-08-17T15:29:16
Kingdom of Syracuse	OK	tiles=4; rows=25; 7 continuity gap(s)	2026-08-17T15:29:30
Mercenaries under Cleonymus	OK	tiles=6; rows=13; 2 continuity gap(s)	2026-08-17T15:29:43
Pontus	OK	tiles=3; rows=4	2026-08-17T15:29:55
Megalopolis	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T15:31:06
Chola	OK	tiles=2; rows=1	2026-08-17T15:31:19
Chera	OK	tiles=2; rows=1	2026-08-17T15:31:31
Pandya	OK	tiles=2; rows=1	2026-08-17T15:31:44
Sattyaputas	OK	tiles=2; rows=1	2026-08-17T15:31:57
Anuradhapura	OK	tiles=2; rows=1	2026-08-17T15:32:09
Umbria	OK	tiles=2; rows=4; 1 continuity gap(s)	2026-08-17T15:32:22
Picenum	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T15:32:35
Sabini	OK	tiles=1; rows=1	2026-08-17T15:32:48
Epirote Ally	OK	tiles=4; rows=37; 4 warning(s): WARNING: Illyria row -292.5..-284.3 has conflicting colorIndex among contributing entries | WARNING: Italiote League row -280.4..-277.5 has conflicting colorIndex among contributing entries | WARNING: Italiote League row -277.5..-275.7 has conflicting colorIndex among contributing entries; 2 continuity gap(s)	2026-08-17T15:33:01
Mamertine Mercenaries	OK	tiles=1; rows=2	2026-08-17T15:33:13
Tauromenion	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T15:33:26
Mamertines	OK	tiles=2; rows=9; 1 continuity gap(s)	2026-08-17T15:33:38
Domain of Mithridates	OK	tiles=2; rows=3	2026-08-17T15:33:51
Seleucid Ally	OK	tiles=3; rows=13; 2 warning(s): WARNING: Ionia row -281.6..-272.5 has conflicting colorIndex among contributing entries | WARNING: Ionia row -272.5..-1.0 has conflicting colorIndex among contributing entries	2026-08-17T15:34:03
Lemnos	SKIP_NO_FEATURES	tiles=2	2026-08-17T15:34:04
Imbros	OK	tiles=1; rows=1	2026-08-17T15:34:16
Heraklea Pontica	OK	tiles=1; rows=2	2026-08-17T15:34:29
Macedon	OK	tiles=47; rows=19; 2 continuity gap(s)	2026-08-17T15:34:43
Achaean League	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T15:34:55
Illyrian Kingdom	OK	tiles=2; rows=5	2026-08-17T15:35:08
Northern League	OK	tiles=2; rows=6	2026-08-17T15:35:20
Mercenaries of Bithynia	OK	tiles=2; rows=2	2026-08-17T15:35:33
Kingdom of Tylis	OK	tiles=1; rows=1	2026-08-17T15:35:46
Kingdom of Macedonia	OK	tiles=5; rows=53; 7 continuity gap(s)	2026-08-17T15:36:00
Celtic Mercenaries	OK	tiles=2; rows=3; 1 continuity gap(s)	2026-08-17T15:36:13
Pirate Mercenaries	OK	tiles=3; rows=2; 1 continuity gap(s)	2026-08-17T15:36:25
Kios	OK	tiles=1; rows=2	2026-08-17T15:36:38
Pergamon	OK	tiles=1; rows=3	2026-08-17T15:36:51
Thrace	OK	tiles=5; rows=1	2026-08-17T15:37:04
Massylii	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T15:37:17
Masaesyli	OK	tiles=6; rows=2; 1 continuity gap(s)	2026-08-17T15:37:30
Greco-Bactrian Kingdom	OK	tiles=8; rows=1	2026-08-17T15:37:42
Mercenaries under Xanthippus	OK	tiles=3; rows=1	2026-08-17T15:37:55
