GroupID,GroupSize,Tile,EntryIndex,LastNameSegment,StackDepth,Role,Overlays,OverlaidBy,AreaKm2,GroupWindowFrom,GroupWindowTo,DistinctWindows,MaxIntersectionRatio,ConfirmedByLog,AllOwnersEver
58,5,125/115,167,Mou; Qi,3,OVERLAY,Lu (100% of its own area) [-770.1..-608.5],,412.4,-770.1,-608.5,4,1.0,,Mou; Qi
58,5,125/115,168,Zhuanyu,1,BASE,,Lu (1% of THIS entity covered) [-770.1..-608.5],311.3,-770.1,-608.5,4,1.0,,Zhuanyu
58,5,125/115,206,Qi,3,OVERLAY,Lu (99% of its own area) [-685.5..-608.5],,3683.9,-770.1,-608.5,4,1.0,,Qi
59,5,125/115,166,Cheng,1,BASE,,Lu (1% of THIS entity covered) [-608.5..-583.5],284.3,-608.5,-583.5,1,1.0,,Cheng
59,5,125/115,167,Qi,1,BASE,,Lu (2% of THIS entity covered) [-608.5..-583.5],412.4,-608.5,-583.5,1,1.0,,Mou; Qi
59,5,125/115,168,Zhuanyu,1,BASE,,Lu (1% of THIS entity covered) [-608.5..-583.5],311.3,-608.5,-583.5,1,1.0,,Zhuanyu
59,5,125/115,206,Qi,1,BASE,,Lu (14% of THIS entity covered) [-608.5..-583.5],3683.9,-608.5,-583.5,1,1.0,,Qi
59,5,125/115,238,Lu,2,OVERLAY,Qi (14% of its own area) [-608.5..-583.5]; Qi (2% of its own area) [-608.5..-583.5]; Zhuanyu (1% of its own area) [-608.5..-583.5]; Cheng (1% of its own area) [-608.5..-583.5],,26090.3,-608.5,-583.5,1,1.0,,Lu
60,5,130/012,151,Metapontum,1,BASE,,Iapygii (0% of THIS entity covered) [-500.1..-380.5],191.1,-500.1,-315.6,5,1.0,,Achaea
60,5,130/012,346,Iapygii,2,OVERLAY,Metapontum (0% of its own area) [-500.1..-380.5],Roman Republic (100% of THIS entity covered) [-320.4..-318.5]; Italiote League (36% of THIS entity covered) [-380.5..-318.5]; Samnite Confederation (14% of THIS entity covered) [-438.5..-318.5],13992.1,-500.1,-315.6,5,1.0,,Iapygii
60,5,130/012,464,Italiote League,3,OVERLAY,Iapygii (36% of its own area) [-380.5..-318.5],,1595.9,-500.1,-315.6,5,1.0,,Agathoclid Ally; Epirote Ally; Italiote League; Roman Ally
60,5,130/012,520,Samnite Confederation,3,OVERLAY,Iapygii (14% of its own area) [-438.5..-318.5],Roman Republic (100% of THIS entity covered) [-320.4..-315.6],11860.2,-500.1,-315.6,5,1.0,,Samnite Confederation
60,5,130/012,592,Roman Republic,4,OVERLAY,Iapygii (100% of its own area) [-320.4..-318.5]; Samnite Confederation (100% of its own area) [-320.4..-315.6],,425.5,-500.1,-315.6,5,1.0,,Roman Latin Colony; Roman Republic; Samnite Confederation
61,5,130/012,520,Samnite Confederation,,AMBIGUOUS (cyclic evidence),,,11860.2,-315.6,-304.5,4,1.0,,Samnite Confederation
61,5,130/012,526,Paeligni,,AMBIGUOUS (cyclic evidence),,,1921.0,-315.6,-304.5,4,1.0,,Paeligni; Roman Ally
61,5,130/012,592,Luceria,,AMBIGUOUS (cyclic evidence),,,425.5,-315.6,-304.5,4,1.0,,Roman Latin Colony; Roman Republic; Samnite Confederation
61,5,130/012,599,Roman Republic; Saticula,,AMBIGUOUS (cyclic evidence),,,85.5,-315.6,-304.5,4,1.0,,Roman Latin Colony; Roman Republic
61,5,130/012,617,Roman Republic,,AMBIGUOUS (cyclic evidence),,,71.9,-315.6,-304.5,4,1.0,,Roman Republic
62,5,130/012,588,Fregellae,,AMBIGUOUS (cyclic evidence),,,155.5,-321.5,-303.5,4,1.0,,Roman Latin Colony; Samnite Confederation
62,5,130/012,600,Samnite Confederation,,AMBIGUOUS (cyclic evidence),,,103.7,-321.5,-303.5,4,1.0,,Roman Latin Colony; Samnite Confederation
62,5,130/012,616,Interamna,,AMBIGUOUS (cyclic evidence),,,222.5,-321.5,-303.5,4,1.0,,Roman Latin Colony
62,5,130/012,747,Volsci,,AMBIGUOUS (cyclic evidence),,,1468.1,-321.5,-303.5,4,1.0,,Roman Ally
62,5,130/012,753,Marsi,,AMBIGUOUS (cyclic evidence),,,894.7,-321.5,-303.5,4,1.0,,Marsi; Roman Ally
63,5,130/018,64,Delian League,,AMBIGUOUS (cyclic evidence),,,32.1,-422.0,-395.4,6,1.0,,Delian League; Ionians
63,5,130/018,97,Delian League,,AMBIGUOUS (cyclic evidence),,,226.0,-422.0,-395.4,6,1.0,,Delian League; Greek Alliance
63,5,130/018,101,Chalcidian League; Revolt,,AMBIGUOUS (cyclic evidence),,,2841.7,-422.0,-395.4,6,1.0,,Anti Spartan Alliance; Chalcidian League; Delian League; League of Argos; Peloponnesian League; Revolt; Second Athenian League
63,5,130/018,146,Delian League,,AMBIGUOUS (cyclic evidence),,,91.7,-422.0,-395.4,6,1.0,,Delian League; Ionians; Second Athenian League
63,5,130/018,153,Delian League; Peloponnesian League,,AMBIGUOUS (cyclic evidence),,,243.6,-422.0,-395.4,6,1.0,,Anti Spartan Alliance; Antigonid Kingdom; Delian League; Domain of Cassander; Ionians; Kingdom of Epirus; Kingdom of Lysimakhos; Kingdom of Macedon; Kingdom of Macedonia; Macedon; Peloponnesian League; Revolt of Antipater; Second Athenian League
64,5,130/024,71,Hellespontine Phrygia,3,OVERLAY,Cyzicus (4% of its own area) [-281.6..-272.5],Kios (52% of THIS entity covered) [-281.6..-272.5],9376.5,-281.6,-1.0,5,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Lydia; Masa; New Hittite Kingdom; Persian Empire; Phrygian Kingdom; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
64,5,130/024,113,Kios,4,OVERLAY,Hellespontine Phrygia (52% of its own area) [-281.6..-272.5]; Hellespontine Phrygia (48% of its own area) [-281.6..-272.5],,247.6,-281.6,-1.0,5,1.0,,Ionian League; Ionians; Kios; Northern League
64,5,130/024,124,Hellespontine Phrygia,1,BASE,,Cyzicus (100% of THIS entity covered) [-281.6..-1.0],6983.8,-281.6,-1.0,5,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
64,5,130/024,142,Cyzicus,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-281.6..-1.0],Hellespontine Phrygia (4% of THIS entity covered) [-281.6..-272.5],403.3,-281.6,-1.0,5,1.0,,Cyzicus; Ionian League; Kingdom of Macedon; Seleucid Ally
64,5,130/024,328,Hellespontine Phrygia,1,BASE,,Kios (48% of THIS entity covered) [-281.6..-272.5],3110.8,-281.6,-1.0,5,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Seleucid Kingdom
65,5,130/024,71,Hellespontine Phrygia,1,BASE,,Peloponnesian League (49% of THIS entity covered) [-405.1..-404.7],9376.5,-405.1,-404.7,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Lydia; Masa; New Hittite Kingdom; Persian Empire; Phrygian Kingdom; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
65,5,130/024,76,Hellespontine Phrygia,1,BASE,,Peloponnesian League (100% of THIS entity covered) [-405.1..-404.7]; Peloponnesian League (14% of THIS entity covered) [-405.1..-404.7],6513.0,-405.1,-404.7,1,1.0,,Kingdom of Macedon; Lydia; Persian Empire; Phrygian Kingdom; Revolt of Ariobarzanes; Revolt of Artabazus
65,5,130/024,124,Hellespontine Phrygia,1,BASE,,Peloponnesian League (69% of THIS entity covered) [-405.1..-404.7],6983.8,-405.1,-404.7,1,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
65,5,130/024,159,Peloponnesian League,2,OVERLAY,Hellespontine Phrygia (100% of its own area) [-405.1..-404.7],,783.1,-405.1,-404.7,1,1.0,,Delian League; Peloponnesian League
65,5,130/024,160,Peloponnesian League,2,OVERLAY,Hellespontine Phrygia (69% of its own area) [-405.1..-404.7]; Hellespontine Phrygia (49% of its own area) [-405.1..-404.7]; Hellespontine Phrygia (14% of its own area) [-405.1..-404.7],,5894.7,-405.1,-404.7,1,1.0,,Delian League; Peloponnesian League
66,5,130/024,174,Odrysia,,AMBIGUOUS (cyclic evidence),,,10662.9,-352.1,-338.2,5,0.569,,Kingdom of Macedon; Macedonian Ally; Odrysia; Odrysian Kingdom; Revolt
66,5,130/024,177,Odrysia,,AMBIGUOUS (cyclic evidence),,,19922.4,-352.1,-338.2,5,0.569,,Kingdom of Macedon; Macedonian Ally; Odrysia; Odrysian Kingdom; Revolt
66,5,130/024,217,Odrysian Kingdom,,AMBIGUOUS (cyclic evidence),,,12852.0,-352.1,-338.2,5,0.569,,Kingdom of Macedon; Odrysian Kingdom; Revolt
66,5,130/024,261,Second Athenian League,,AMBIGUOUS (cyclic evidence),,,2399.4,-352.1,-338.2,5,0.569,,Domain of Lysimakhos; Kingdom of Lysimakhos; Kingdom of Macedon; Macedon; Revolt of Lysimachus; Second Athenian League; Thrace
66,5,130/024,276,Doriskos,,AMBIGUOUS (cyclic evidence),,,293.3,-352.1,-338.2,5,0.569,,Kingdom of Macedon; Odrysian Kingdom; Persian Empire
67,4,120/030,193,Philistia,,AMBIGUOUS (cyclic evidence),,,5294.9,-843.1,-732.5,4,1.0,,Judah; Kingdom of Israel; Neo Assyrian Tributary; Philistia; Philistines
67,4,120/030,200,Judah,,AMBIGUOUS (cyclic evidence),,,1706.2,-843.1,-732.5,4,1.0,,Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Kingdom of Judah; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire; Philistia
67,4,120/030,201,Judah,,AMBIGUOUS (cyclic evidence),,,109.4,-843.1,-732.5,4,1.0,,Egypt: Twenty Sixth Dynasty Tributary; Judah; Kingdom of Israel; Neo Assyrian Tributary; Neo Babylonian Empire Tributary; Neo-Babylonian Empire
67,4,120/030,226,Judah,,AMBIGUOUS (cyclic evidence),,,1200.8,-843.1,-732.5,4,1.0,,Judah
68,4,120/035,50,Biruta,1,BASE,,Phoenicia (3% of THIS entity covered) [-840.6..-826.8],134.4,-840.6,-826.8,2,1.0,,Amurru; Canaanites; Middle Assyrian Empire; Neo Assyrian Tributary; Phoenicians; Proto-Canaanites
68,4,120/035,91,Phoenicia,2,OVERLAY,Byblos (4% of its own area) [-840.6..-838.5],,4411.8,-840.6,-826.8,2,1.0,,Amurru; Egypt: New Kingdom; Middle Assyrian Empire; Neo Assyrian Tributary; New Hittite Kingdom; Phoenicians; Sea Peoples
68,4,120/035,187,Byblos,1,BASE,,Phoenicia (4% of THIS entity covered) [-840.6..-838.5]; Phoenicia (4% of THIS entity covered) [-840.6..-838.5],170.9,-840.6,-826.8,2,1.0,,Amurru; Middle Assyrian Empire; Neo Assyrian Tributary; Phoenicians
68,4,120/035,255,Phoenicia,2,OVERLAY,Byblos (4% of its own area) [-840.6..-838.5]; Biruta (3% of its own area) [-840.6..-826.8],,4581.9,-840.6,-826.8,2,1.0,,Neo Assyrian Tributary; Phoenicians
69,4,120/035,192,Philistines,2,OVERLAY,Israelites (28% of its own area) [-1110.5..-1088.5],Rebel Israelites (49% of THIS entity covered) [-1097.5..-1095.5],9408.8,-1110.5,-1088.5,2,1.0,create Rebel Israelites in S (overlay),Israelites; Kingdom of Israel; Philistines
69,4,120/035,194,Philistines,2,OVERLAY,Israelites (56% of its own area) [-1110.5..-1088.5],Rebel Israelites (51% of THIS entity covered) [-1097.5..-1095.5],2727.5,-1110.5,-1088.5,2,1.0,create Rebel Israelites in S (overlay),Israelites; Kingdom of Israel; Philistines
69,4,120/035,205,Israelites,1,BASE,,Rebel Israelites (100% of THIS entity covered) [-1097.5..-1095.5]; Philistines (56% of THIS entity covered) [-1110.5..-1088.5]; Philistines (28% of THIS entity covered) [-1110.5..-1088.5],4116.0,-1110.5,-1088.5,2,1.0,create Rebel Israelites in S (overlay),Aram Damascus; Canaanites; Israelites; Kingdom of Israel; Philistines
69,4,120/035,224,Rebel Israelites,3,OVERLAY,Israelites (100% of its own area) [-1097.5..-1095.5]; Philistines (51% of its own area) [-1097.5..-1095.5]; Philistines (49% of its own area) [-1097.5..-1095.5],,1736.1,-1110.5,-1088.5,2,1.0,create Rebel Israelites in S (overlay),Rebel Israelites
70,4,120/035,192,Philistines,3,OVERLAY,Israelites (24% of its own area) [-1050.5..-1035.5],,9408.8,-1050.5,-1035.5,1,1.0,,Israelites; Kingdom of Israel; Philistines
70,4,120/035,194,Philistines,1,BASE,,Israelites (29% of THIS entity covered) [-1050.5..-1035.5],2727.5,-1050.5,-1035.5,1,1.0,,Israelites; Kingdom of Israel; Philistines
70,4,120/035,205,Philistines,3,OVERLAY,Israelites (78% of its own area) [-1050.5..-1035.5],,4116.0,-1050.5,-1035.5,1,1.0,,Aram Damascus; Canaanites; Israelites; Kingdom of Israel; Philistines
70,4,120/035,235,Israelites,2,OVERLAY,Philistines (29% of its own area) [-1050.5..-1035.5],Philistines (78% of THIS entity covered) [-1050.5..-1035.5]; Philistines (24% of THIS entity covered) [-1050.5..-1035.5],3201.6,-1050.5,-1035.5,1,1.0,,Israelites
71,4,120/040,11,Neo-Assyrian Empire,1,BASE,,Hindanu province (60% of THIS entity covered) [-803.4..-753.5],24864.8,-803.4,-753.5,1,1.0,,Akkadian Empire; Elam; Guti Tributary; Kassites; Kingdom of Adab; Kingdom of Akshak; Kingdom of Assyria; Kingdom of Babylon; Kingdom of Eshnunna; Kingdom of Kish; Kingdom of Mari; Kingdom of Uruk; Middle Assyrian Empire; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire; Suhu
71,4,120/040,231,Neo-Assyrian Empire,1,BASE,,Laqe province (100% of THIS entity covered) [-803.4..-753.5]; Hindanu province (40% of THIS entity covered) [-803.4..-753.5],12761.9,-803.4,-753.5,1,1.0,,Hindanu; Middle Assyrian Empire; Neo Assyrian Tributary; Neo Babylonian Empire; Neo-Assyrian Empire
71,4,120/040,282,Laqe province,2,OVERLAY,Neo-Assyrian Empire (100% of its own area) [-803.4..-753.5],,7327.4,-803.4,-753.5,1,1.0,,Land of Shamash-resha-user; Laqe; Neo Assyrian Empire; Neo-Babylonian Empire
71,4,120/040,283,Hindanu province,2,OVERLAY,Neo-Assyrian Empire (60% of its own area) [-803.4..-753.5]; Neo-Assyrian Empire (40% of its own area) [-803.4..-753.5],,13657.2,-803.4,-753.5,1,1.0,,Hindanu; Land of Shamash-resha-user; Neo Assyrian Empire; Neo Babylonian Empire; Neo-Babylonian Empire
72,4,120/040,14,Middle Assyrian Empire,1,BASE,,Elam (100% of THIS entity covered) [-1134.5..-1118.5]; Elam (31% of THIS entity covered) [-1130.5..-1128.5],12277.5,-1134.5,-1118.5,2,1.0,,Akkadian Empire; Assyrian Kingdoms; Assyrian revolt; Babylonian Tributary; Elamite Tributary; Kingdom of Assyria; Kingdom of Eshnunna; Kingdom of Mitanni; Middle Assyrian Empire; Neo-Assyrian Empire; Neo-Babylonian Empire
72,4,120/040,215,Middle Assyrian Empire,1,BASE,,Elam (69% of THIS entity covered) [-1130.5..-1128.5],9889.6,-1134.5,-1118.5,2,1.0,,Middle Assyrian Empire
72,4,120/040,223,Elam,2,OVERLAY,Middle Assyrian Empire (100% of its own area) [-1134.5..-1118.5],,4174.3,-1134.5,-1118.5,2,1.0,,Elam
72,4,120/040,226,Elam,2,OVERLAY,Middle Assyrian Empire (69% of its own area) [-1130.5..-1128.5]; Middle Assyrian Empire (31% of its own area) [-1130.5..-1128.5],,5723.9,-1134.5,-1118.5,2,1.0,,Elam
73,4,120/045,54,Awan; Kingdom of Awan,,AMBIGUOUS (cyclic evidence),,,73759.6,-2074.5,-1335.5,17,1.0,"end Kimash, (was an overlay on Awan, leave)",Akkadian Tributary; Babylonia; Babylonia (Isin Dynasty); Elam; Guti Tributary; Kingdom of Awan; Shimashki; Ur III Tributary
73,4,120/045,144,Der; Kingdom of Der,,AMBIGUOUS (cyclic evidence),,,7327.7,-2074.5,-1335.5,17,1.0,"end Kimash, (was an overlay on Awan, leave)",Babylonia; Babylonia (Isin Dynasty); Elam; Kassites; Kingdom of Der; Kingdom of Ur; Shimashki
73,4,120/045,146,Karakhar,,AMBIGUOUS (cyclic evidence),,,6796.7,-2074.5,-1335.5,17,1.0,"end Kimash, (was an overlay on Awan, leave)",Elam; Karakhar; Kassites; Kingdom of Der; Kingdom of Ur; Shimashki; UNKNOWN
73,4,120/045,155,Kimash,,AMBIGUOUS (cyclic evidence),,,6335.8,-2074.5,-1335.5,17,1.0,"end Kimash, (was an overlay on Awan, leave)",Elam; Guti; Kimash; Shimashki; UNKNOWN; Ur III Tributary
74,4,120/065,47,Arakhosia,1,BASE,,Sattagydia (100% of THIS entity covered) [-543.5..-516.5]; Kamboja (8% of THIS entity covered) [-543.5..-535.5],192308.8,-543.5,-516.5,3,1.0,,Kingdom of Macedon; Persian Empire; Revolt
74,4,120/065,48,Paropamisos,3,OVERLAY,Kamboja (100% of its own area) [-542.5..-535.5],,11710.2,-543.5,-516.5,3,1.0,,Persian Empire
74,4,120/065,51,Kamboja,2,OVERLAY,Arakhosia (8% of its own area) [-543.5..-535.5],Paropamisos (100% of THIS entity covered) [-542.5..-535.5],13746.9,-543.5,-516.5,3,1.0,,Kamboja; Persian Empire
74,4,120/065,52,Sattagydia,2,OVERLAY,Arakhosia (100% of its own area) [-543.5..-516.5],,2165.1,-543.5,-516.5,3,1.0,,Sattagydia
75,4,120/105,85,Little Guo,2,OVERLAY,Qin (100% of its own area) [-750.5..-687.5],,332.0,-750.5,-687.5,1,1.0,,Little Guo
75,4,120/105,86,Shao,2,OVERLAY,Qin (100% of its own area) [-750.5..-687.5],,449.6,-750.5,-687.5,1,1.0,,Shao
75,4,120/105,87,Mao,2,OVERLAY,Qin (100% of its own area) [-750.5..-687.5],,466.9,-750.5,-687.5,1,1.0,,Mao
75,4,120/105,118,Qin,1,BASE,,Shao (100% of THIS entity covered) [-750.5..-687.5]; Little Guo (100% of THIS entity covered) [-750.5..-687.5]; Mao (100% of THIS entity covered) [-750.5..-687.5],33537.9,-750.5,-687.5,1,1.0,,Qin
76,4,120/110,20,Zhou Dynasty,1,BASE,,Ying (100% of THIS entity covered) [-1042.4..-1041.5]; Guan (100% of THIS entity covered) [-1042.5..-1041.5]; Tang (100% of THIS entity covered) [-1042.4..-1041.6],63595.3,-1042.5,-1041.5,3,1.0,,Shang Dynasty; Xia Dynasty; Zhou Dynasty
76,4,120/110,41,Tang,2,OVERLAY,Zhou Dynasty (100% of its own area) [-1042.4..-1041.6],,3894.7,-1042.5,-1041.5,3,1.0,,Three Guards Rebellion; Zhou Dynasty
76,4,120/110,42,Guan,2,OVERLAY,Zhou Dynasty (100% of its own area) [-1042.5..-1041.5],,2862.9,-1042.5,-1041.5,3,1.0,,Eastern Guo; Three Guards Rebellion; Zhou Dynasty
76,4,120/110,43,Ying,2,OVERLAY,Zhou Dynasty (100% of its own area) [-1042.4..-1041.5],,17947.7,-1042.5,-1041.5,3,1.0,,Three Guards Rebellion; Zhou Dynasty
77,4,120/110,201,Chu,1,BASE,,Xu(2) (55% of THIS entity covered) [-576.5..-533.5],1001.0,-576.5,-533.5,1,0.552,,Chu; Hu(2); Ying
77,4,120/110,205,Chu,1,BASE,,Xu(2) (29% of THIS entity covered) [-576.5..-533.5],1029.6,-576.5,-533.5,1,0.552,,Bo; Chu
77,4,120/110,287,Chu,1,BASE,,Xu(2) (16% of THIS entity covered) [-576.5..-533.5],7529.7,-576.5,-533.5,1,0.552,,Chu; Shen
77,4,120/110,337,Xu(2),2,OVERLAY,Chu (55% of its own area) [-576.5..-533.5]; Chu (29% of its own area) [-576.5..-533.5]; Chu (16% of its own area) [-576.5..-533.5],,878.7,-576.5,-533.5,1,0.552,,Xu(2)
78,4,120/115,158,Partition of the Three Huan,2,OVERLAY,Chu (43% of its own area) [-444.5..-356.5],,1419.0,-444.5,-356.5,2,1.0,,Lu; Tan
78,4,120/115,260,Partition of the Three Huan,2,OVERLAY,Chu (55% of its own area) [-444.5..-356.5],Yue (100% of THIS entity covered) [-405.5..-375.5],2787.7,-444.5,-356.5,2,1.0,,Lu
78,4,120/115,267,Chu,1,BASE,,Partition of the Three Huan (55% of THIS entity covered) [-444.5..-356.5]; Partition of the Three Huan (43% of THIS entity covered) [-444.5..-356.5],2138.1,-444.5,-356.5,2,1.0,,Chu
78,4,120/115,274,Yue,3,OVERLAY,Partition of the Three Huan (100% of its own area) [-405.5..-375.5],,334.0,-444.5,-356.5,2,1.0,,Lu; Tian Qi; Yue
79,4,125/010,103,Syracuse,1,BASE,,Leptines (6% of THIS entity covered) [-343.3..-342.3],3237.1,-343.3,-342.3,1,1.0,,Carthage; Sicelia; Syracuse; Tyranny of Syracuse
79,4,125/010,106,Syracuse,1,BASE,,Leptines (100% of THIS entity covered) [-343.3..-342.3],7172.6,-343.3,-342.3,1,1.0,,Carthage; Epirote Ally; Kingdom of Epirus; Sicelia; Sikeloi; Syracuse; Tyranny of Syracuse; UNKNOWN
79,4,125/010,145,Syracuse,1,BASE,,Leptines (94% of THIS entity covered) [-343.3..-342.3],1792.6,-343.3,-342.3,1,1.0,,Carthage; Sicelia; Syracuse; Tyranny of Syracuse
79,4,125/010,188,Leptines,2,OVERLAY,Syracuse (100% of its own area) [-343.3..-342.3]; Syracuse (94% of its own area) [-343.3..-342.3]; Syracuse (6% of its own area) [-343.3..-342.3],,401.9,-343.3,-342.3,1,1.0,,Tyranny of Syracuse
80,4,125/010,155,Carthage,1,BASE,,Syracuse (15% of THIS entity covered) [-342.1..-338.5],2144.3,-342.1,-338.5,1,0.848,,Carthage; Kingdom of Epirus; Syracuse
80,4,125/010,156,Carthage,1,BASE,,Syracuse (31% of THIS entity covered) [-342.1..-338.5],3652.3,-342.1,-338.5,1,0.848,,Carthage; Kingdom of Epirus; Syracuse
80,4,125/010,174,Carthage,1,BASE,,Syracuse (54% of THIS entity covered) [-342.1..-338.5],1537.4,-342.1,-338.5,1,0.848,,Carthage; Kingdom of Epirus
80,4,125/010,191,Syracuse,2,OVERLAY,Carthage (54% of its own area) [-342.1..-338.5]; Carthage (31% of its own area) [-342.1..-338.5]; Carthage (15% of its own area) [-342.1..-338.5],,2431.9,-342.1,-338.5,1,0.848,,Syracuse
81,4,125/010,48,Thermae,2,OVERLAY,Carthage (61% of its own area) [-308.3..-306.3]; Syracuse exiles; Tyranny of Syracuse (39% of its own area) [-308.3..-306.3],,188.8,-308.3,-306.3,3,0.614,,Agathoclid Ally; Akragas; Carthage; Carthaginian Ally; Ionians
81,4,125/010,68,Heraclea Minoa,2,OVERLAY,Carthage (58% of its own area) [-308.3..-306.3]; Syracuse exiles; Tyranny of Syracuse (42% of its own area) [-308.3..-306.3],,136.6,-308.3,-306.3,3,0.614,,Agathoclid Ally; Akragas; Carthage; Kingdom of Sparta; Megaris; Revolt
81,4,125/010,174,Carthage,1,BASE,,Thermae (61% of THIS entity covered) [-308.3..-306.3]; Heraclea Minoa (58% of THIS entity covered) [-308.3..-306.3],1537.4,-308.3,-306.3,3,0.614,,Carthage; Kingdom of Epirus
81,4,125/010,175,Syracuse exiles; Tyranny of Syracuse,1,BASE,,Heraclea Minoa (42% of THIS entity covered) [-308.3..-306.3]; Thermae (39% of THIS entity covered) [-308.3..-306.3],3224.7,-308.3,-306.3,3,0.614,,Carthaginian Ally; Kingdom of Syracuse; Syracuse; Syracuse exiles; Tyranny of Syracuse
82,4,125/015,40,Messina,,AMBIGUOUS (cyclic evidence),,,185.0,-396.1,-392.5,6,1.0,,Carthage; Carthaginian Ally; Delian League; Ionians; Mamertine Mercenaries; Mamertines; Ozolian Locris; Rhegion; Stasis; Syracuse; Syracuse exiles; Tyranny of Syracuse
82,4,125/015,46,Mylae,,AMBIGUOUS (cyclic evidence),,,116.0,-396.1,-392.5,6,1.0,,Ionians; Rhegion
82,4,125/015,119,Sicelia,,AMBIGUOUS (cyclic evidence),,,1171.5,-396.1,-392.5,6,1.0,,Carthage; Kingdom of Syracuse; Sicelia; Syracuse; Tyranny of Syracuse; UNKNOWN
82,4,125/015,183,Tyndaris,,AMBIGUOUS (cyclic evidence),,,114.7,-396.1,-392.5,6,1.0,,Carthage; Syracuse
83,4,125/020,205,Achaea,1,BASE,,Antigonid Ally; Garrison (100% of THIS entity covered) [-314.2..-313.2]; Antigonid Ally; Garrison (100% of THIS entity covered) [-314.2..-313.2]; Antigonid Ally; Garrison (100% of THIS entity covered) [-314.2..-313.2],3056.9,-314.2,-313.2,3,1.0,,Achaea; Achaean League; Anti Macedon Alliance; Antigonid Ally; Delian League; Domain of Cassander; Domain of Polyperchon; Kingdom of Macedon; Macedonian Ally; Peloponnesian League; Theban Ally
83,4,125/020,926,Antigonid Ally; Garrison,2,OVERLAY,Achaea (100% of its own area) [-314.2..-313.2],,50.0,-314.2,-313.2,3,1.0,,Antigonid Ally; Domain of Antigonus
