Khoisan Peoples	OK	1 features	2026-08-21T17:38:03
Khorasmia	OK	2 features	2026-08-21T17:38:03
Kimash	OK	1 features	2026-08-21T17:38:03
Kingdom of Adab	OK	30 features	2026-08-21T17:38:03
Kingdom of Adanaya	OK	3 features	2026-08-21T17:38:03
Kingdom of Akshak	OK	11 features	2026-08-21T17:38:03
Kingdom of Alakhtum	OK	1 features	2026-08-21T17:39:48
Kingdom of Andarig	OK	3 features	2026-08-21T17:39:48
Kingdom of Argos	OK	21 features	2026-08-21T17:39:48
Kingdom of Armenia	OK	2 features	2026-08-21T17:39:48
Kingdom of Arrapha	OK	3 features	2026-08-21T17:39:48
Kingdom of Assyria	OK	91 features	2026-08-21T17:39:48
Kingdom of Awan	OK	33 features	2026-08-21T17:39:48
Kingdom of Babylon	OK	120 features	2026-08-21T17:39:48
Kingdom of Carchemish	OK	16 features	2026-08-21T17:39:48
Kingdom of Cyrene	OK	16 features	2026-08-21T17:39:48
Kingdom of Der	OK	14 features	2026-08-21T17:39:48
Kingdom of Ebla	OK	17 features	2026-08-21T17:39:48
Kingdom of Epirus	OK	80 features	2026-08-21T17:39:48
Kingdom of Eshnunna	OK	48 features	2026-08-21T17:39:48
Kingdom of Hamath	OK	11 features	2026-08-21T17:39:48
Kingdom of Illyria	OK	39 features	2026-08-21T17:39:48
Kingdom of Irqata	OK	2 features	2026-08-21T17:39:48
Kingdom of Isin	OK	58 features	2026-08-21T17:39:48
Kingdom of Israel	OK	32 features	2026-08-21T17:39:48
Kingdom of Judah	OK	3 features	2026-08-21T17:39:48
Kingdom of Kanesh	OK	9 features	2026-08-21T17:39:48
Kingdom of Kazallu	OK	15 features	2026-08-21T17:39:48
Kingdom of Kish	OK	28 features	2026-08-21T17:39:48
Kingdom of Kisurra	OK	1 features	2026-08-21T17:39:48
Kingdom of Kummuh	OK	5 features	2026-08-21T17:39:48
Kingdom of Kush	OK	93 features	2026-08-21T17:39:48
Kingdom of Kussara	OK	5 features	2026-08-21T17:39:48
Kingdom of Lagash	OK	18 features	2026-08-21T17:39:48
Kingdom of Larsa	OK	57 features	2026-08-21T17:39:48
Kingdom of Lysimakhos	OK	67 features	2026-08-21T17:39:48
Kingdom of Macedon	OK	808 features	2026-08-21T17:39:48
Kingdom of Macedonia	OK	53 features	2026-08-21T17:39:48
Kingdom of Malgium	OK	1 features	2026-08-21T17:39:48
Kingdom of Mari	OK	21 features	2026-08-21T17:39:48
Kingdom of Melid	OK	11 features	2026-08-21T17:39:48
Kingdom of Mitanni	OK	106 features	2026-08-21T17:39:48
